,description,views
529,"【침터뷰/슈카 편】 2부 - 주식투자는 안해도 되지만 투자는 해야한다
▶침착맨의 【침터뷰 시즌2: 초대석 인터뷰】 영상 모음: https://goo.gl/pZxU4V
▶침착맨의 【침터뷰 시즌1: 전화 인터뷰】 영상 모음: https://goo.gl/Dfu2nB

▶침투부 영상에 자막을 달고 싶으시다면? : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶2020년 4월 1일 방송분
▶편집자 : 장효범 (6호 침투부수호자)

#침착맨 #슈카월드 #침터뷰",2
530,"포켓몬 박사 이소영이 뽑은 최고의 전설 포켓몬 월드컵
▶【쏘영이와 함께라면】 영상 모음: https://goo.gl/ik6II3

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 9월 9일 방송분

#침투부 #쏘튜브 #포켓몬스터",2
531,"미워도 다시 한번, 따뜻해진 가지버거
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 12월 11일 방송분

#침착맨 #맵크런치 #공항찾기",1
532,"최고의 피카츄 월드컵 (※동심파괴 주의)
⭐2022년 2월 21일 ~ 2월 27일 침착맨 오마카세 선정 영상

▶조조가 투수하고 유비가 타자하는 【삼국지 야구】 풀버전: https://www.youtube.com/watch?v=C2WLITpeORs
▶침착맨의 【짧게 한 게임들】 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZACiQw3uIILLjASbbGKOS-u2

▶편집자 : 김태완 (2호 침투부수호자)
▶2020년 9월 7일 방송분

#침착맨 #삼국지 #마구마구",0
533,"11번가와 함께하는 침착맨 생일선물 월드컵
이 날 방송 세팅에 오류가 있어 웹캠으로 방송을 진행하느라 화질이 떨어지는 점 양해바랍니다.

▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe 

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 전수만 (4호 침투부수호자)
▶2020년 10월 23일 방송분

#침착맨 #나디아 #후뢰시맨",0
534,"주식 하나도 모르는 침착맨의 주식 이론
카레사마
-가라아게 카레라이스(9,900원X2): 19,800원
-펫시콜라 355ml: 2,000원
-칠성사이다 355m: 2,000원
-계란후라이(500원X2): 1,000원
-배달비: 1,000원
----------------------------------------------------------------------
합계: 25,800원

▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe 

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 8월 31일 방송분

#침착맨 #주펄 #훈장님",2
535,"어몽어스에서 정상참작(情狀參酌) 받는 법
출연: 갓보기, 김기열, 단군, 마술왕, 매직박, 승우아빠, 이춘향, 철면수심, 침착맨

▶침착맨의 【짧게 한 게임들】 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZACiQw3uIILLjASbbGKOS-u2

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 8월 21일 방송분

#침착맨 #어몽어스 #배도라지",1
536,"가장 맘에 드는 롤 챔피언 월드컵
오리온
-포카칩 오리지널: 1,500원
-포카칩 어니언: 1,500원
‐------------------------------------------------
합계: 3,000원

▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe 

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 12월 18일 방송분

#침착맨 #포카칩 #먹방",2
537,"금착맨의 골드 자부심
▶침착맨의 【이상형 월드컵】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 11월 19일 방송분

#침착맨 #김밥 #이상형월드컵",2
538,"침착맨이 타고 다닐 자동차 쇼핑
롯데리아
-밀리터리버거 세트 (감자튀김 → 지파이 하바네로) : 12,000원

▶침착맨의 【식욕감퇴 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe

▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자:장효범(6호 침투부수호자)
▶2020년 10월 5일 방송분

#침착맨 #먹방 #밀리터리버거",2
539,"침&펄이 도전하는 서머너즈워 저가 코스프레
해당 영상은 2020년 8월 31일 배포된 공정위 가이드라인에 따라, 기존 지침에 따른 광고 표시를 더하여, 개정 지침에 따른 영상 내 유료광고 표시를 추가하였습니다

- LCC 신청 페이지 : https://bit.ly/2S5Pbyp
- 게임하러 가기 : https://bit.ly/2xX5TsJ
★서머너즈워 6주년 기념 Low Cost Cosplay Contest 오픈★
코스프레 맛집의 등장! 참가하면 아이폰까지?

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 4월 19일 방송분

#침착맨 #주호민 #서머너즈워",0
540,"우승하려면 일단 말부터 놓아야 한다
▶침착맨의 【2020 AMD 자낳대 시즌1】 참가 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZABXwLCXYjKdun6Ne5wWXbRX

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 6월 21, 23일 방송분

#침착맨 #리그오브레전드 #자낳대",1
541,"군대 보급품 월드컵
▶침착맨의 【이상형 월드컵】 모음 : https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 3월 9일 방송분

#침착맨 #주호민 #군대",2
542,"집에 가고 싶은 사람 vs 집에 가기 싫은 사람
▶DJ Wegun & 박재범 - EP [Everybody Sucks] 스트리밍 : https://aomgofficial.lnk.to/EverybodySucks
▶DJ Wegun & 박재범 - 'Twist The Plot (Feat. 김심야)' 뮤직비디오 : https://youtu.be/4nH2dMEWmk8
▶DJ Wegun 인스타그램 : https://instagram.com/djwegun
▶박재범 인스타그램 : https://instagram.com/jparkitrighthere
▶AOMG 인스타그램 : https://instagram.com/AOMGOFFICIAL

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 11월 25일 방송분

#침착맨 #jaypark #DJ웨건",1
543,"초록뱀 그리고 반란매매법
출연: 갓보기, 단군, 옥냥이, 침착맨

▶ 배도라지 포트리스 풀영상 : https://youtu.be/M5oG8tjicdY
▶침착맨의 【짧게 한 게임들】 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZACiQw3uIILLjASbbGKOS-u2

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 9월 11일 방송분

#침착맨 #배도라지 #포트리스",0
544,"글로 설명하면 초상화 그려주기 - 증명그림 그려드립니다 1화
▶【화가 이말년: 증명그림 그려드립니다】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAVEm3R5ldUt2J6iGcppUsR

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 4월 3일 방송분

#침착맨 #이말년 #증명그림",1
545,"배도라지 포트리스 - 옥냥아 제발 위치 바꾸는 거 쓰지마
출연: 갓보기, 단군, 옥냥이, 침착맨

▶ 배도라지 윷놀이 - '윷벌레 선발 대전' 풀영상 : https://youtu.be/iG-pTxTD56E
▶침착맨의 【짧게 한 게임들】 영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZACiQw3uIILLjASbbGKOS-u2

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 9월 11일 방송분

#침착맨 #배도라지 #윷놀이",0
546,"주호민 작가님이 추천하는 서브웨이 메뉴 조합
주알못 침착맨이 생각없이 산 주식을 따라사는 피해자가 나올까봐 잠시 영상을 비공개했습니다.
 시일이 지나 다시 공개로 바꿉니다.
 제가 언급한 종목은 절대 따라 사지 마세요.

▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 12월 04일 방송분

#침착맨 #주식",1
547,"왕십리HUB로 온 작년 택배 언박싱
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 1월 13일 방송분

#침착맨 #주호민 #언박싱",1
548,"왕쌍 김종수와 함께 하는 침갈량의 실버1 북벌(北伐)
▶침착맨의 【리그 오브 레전드】 게임영상 모음: https://goo.gl/bwRV31

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 김태완(2호 침투부수호자)
▶2020년 8월 14일 방송분

#침착맨 #재넌지원금 #리그오브레전드",0
549,"낭만과 사랑 가득한 육중완 밴드 초대석
▶침착맨의 【일상재롱 영상】 모음: https://goo.gl/OJ4Uoa

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 7월 27일 방송분

#침착맨 #주호민 #구음백골조",1
550,"미리보는 실버 2차 북벌 ""그저 지키라고 하였거늘"" (with 따효니)
▶침착맨의 【리그 오브 레전드】 게임영상 모음: https://goo.gl/bwRV31
▶따효니 솔랭 중계 & 미리보는 2차 북벌 풀버전 : https://youtu.be/Iko0R7SqMcw

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 전수만(4호 침투부수호자)
▶2020년 7월 15일 방송분

#침착맨 #따효니 #롤",0
551,"철면수심의 최신 전장 원포인트 강좌
▶침착맨의 【하스스톤/전장】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAByJnTvXpnI-WMc7HsQWL5x&disable_polymer=true


▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 3월 19일 방송분

#침착맨 #철면수심 #하스스톤전장",0
552,"미술 작품만 보고 값을 알아맞힐 수 있을까?
▶침착맨의 【이상형 월드컵】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 전수만 (4호 침투부수호자)
▶2020년 10월 16일 방송분

#침착맨 #추억 #이상형월드컵",2
553,"삼국지14: 공손찬전 - 3화 공손 중의 최강공손
▶침착맨의 【삼국지14: 공손찬전】 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAYNGcsr7hSnqapaSMQ4i8y

▶침착맨의 【삼국지11: 여포전】 게임영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZACAsbTOSdfwsDqkIllqk-ov&disable_polymer=true
▶침착맨의 【삼국지5: 맹획전】 게임영상 모음: https://www.youtube.com/playlist?list=PLif_jr7pPZAAMNm0Kut1nXevs91WT2jb2

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 김태완 (2호 침투부수호자)
▶2020년 1월 21일 방송분

#침투부 #침착맨 #삼국지14",0
554,"【침터뷰/뱃사공 편】 하이라이트
▶침착맨의 【침터뷰 시즌2: 초대석 인터뷰】 영상 모음: https://goo.gl/pZxU4V
▶침착맨의 【침터뷰 시즌1: 전화 인터뷰】 영상 모음: https://goo.gl/Dfu2nB

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자: 장효범(6호 침투부수호자)
▶2020년 1월 20일 방송분

#침착맨 #주호민 #뱃사공 #침터뷰",0
555,"포켓몬 박사 이소영이 뽑은 최고의 전설 포켓몬 월드컵
▶【쏘영이와 함께라면】 영상 모음: https://goo.gl/ik6II3

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 9월 9일 방송분

#침투부 #쏘튜브 #포켓몬스터",2
556,"어딘가 이상하지만 멋있다! 쓸데없는 발명품 월드컵
▶침착맨의 【이상형 월드컵】 모음 : https://www.youtube.com/playlist?list=PLif_jr7pPZAAGRKOHgas0qm05Ha_wMUmN&disable_polymer=true

▶침투부 영상에 자막 달기 (감사합니다) : https://bit.ly/2OJDF8O
▶침투부 인기동영상 :  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송 :  http://www.twitch.tv/zilioner

▶편집자 : 전수만 (4호 침투부수호자)
▶2020년 2월 14일 방송분

#침착맨 #김풍 #이상형월드컵",1
557,"0%의 선택
▶하스스톤 전장 11월6일 풀버전 : https://youtu.be/UkIrFObgXuU
▶하스스톤 전장 11월10, 12일 풀버전 : https://youtu.be/6aV3bS8RLRA

▶침착맨의 【하스스톤/전장】 모음: https://url.kr/YyhjAb

▶침투부 영상에 자막 달기(감사합니다): https://bit.ly/2OJDF8O
▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자 : 장효범 (6호 침투부수호자)
▶2020년 11월 6, 12일 방송분

#침착맨 #전장 #하스스톤",1
558,"좀비사태 발생시 사용할 무기 월드컵
오뚜기
-진라면 작은컵 매운맛: 750원
-진라면 작은컵 순한맛: 750원
‐------------------------------------------------
합계: 1,500원

▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe 

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 12월 4일 방송분

#침착맨 #진라면 #먹방",2
559,"쏘영이와 함께 포켓몬 합성 이상형 월드컵
*오타가 많아서 수정 후 재업합니다. 불편을 드려 죄송합니다.

봉구스 밥버거
-봉구킹: 5,000원
-봉구퀸: 5,000원
-칠성사이다 500ml 2개: 3,400원
-배달비: 3,400원
‐------------------------------------------------
합계: 16,900원

▶침착맨의 【식욕저하 다이어트 먹방】 영상 모음: https://goo.gl/eUvjNe 

▶침투부 인기동영상:  http://goo.gl/i7Uqj1
▶침착맨 트위치 실시간방송:  http://www.twitch.tv/zilioner

▶편집자: 장효범 (6호 침투부수호자)
▶2020년 12월 21일 방송분

#침착맨 #봉구스밥버거 #먹방",1
